tissue,m1,m2,delta,n_within,pair
UBERON:0014455,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.020189420966541066,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0014455,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.02127830353943077,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0014455,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.2528655807177225,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0014455,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.15577330702289022,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K27ac,ChIP-seq:H3K9ac,0.2936967227769935,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.0013224212612424572,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.026714018171216235,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0014455,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.021516305482065356,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0014455,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,-0.04886121061113145,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0014455,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,-0.018768785881205195,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,-0.00739332634469737,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.12607957785470145,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,-0.008895182388800162,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0014455,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.020252705146284668,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0014455,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,-0.010197224352094863,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0014455,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.00678008332636684,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,0.02710648847662884,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.05602098083496094,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.25857001233983923,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0014455,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,-0.04145858736599193,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0014455,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,-0.01996433960424887,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0014455,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.07825050326885205,25.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,0.12611162102740744,25.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.006224912779671805,25.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.17039590176240899,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,-0.01668151869493372,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,-0.005031631315076675,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,0.09285237206353082,25.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0014455,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.18225803043531336,25.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.07416943522862025,25.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.3130775793099109,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,0.002463888561024384,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,0.013730308042990191,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,0.12405519273546008,25.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.21466291545126676,25.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0014455,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,-0.014019686869212558,25.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.0017624000340332215,5.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.12678388483384076,25.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.045061123822186445,25.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.013859314918518065,25.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.08673869951076417,25.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0014455,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,-0.006917118248732193,25.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.01912348128510693,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002038,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.031091104974930592,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002038,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.10501332776468308,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002038,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.08371164030003769,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K27ac,ChIP-seq:H3K9ac,0.2950824165344238,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,-0.043816954860191666,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.008696238130882935,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002038,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,0.014249630589434438,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002038,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.03191071895302319,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002038,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.03254337044798325,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,0.003798143565654756,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.12600883222028111,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,-0.025219872674364367,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002038,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,0.021667201868716006,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002038,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,-0.01898833152537789,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002038,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.06693713575880104,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,0.028020340800285343,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.13219899508390534,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.10384991967383726,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002038,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.03418416732308493,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002038,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,-0.00488329710478478,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002038,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.011770075082639667,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,0.05101023107767105,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.030836723744869232,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.090700955302627,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.013967889366466875,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.05383449666043545,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.02158298991783395,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002038,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.3014014506340027,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.06752754078152474,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.3098153891386809,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,0.00343155219203475,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,0.03830893147499003,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,0.029311450574893115,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.34689891282643115,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0002038,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,-0.02060183630523722,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,-0.04209768583561167,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.1328459134852955,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.1353031986571373,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.0270426881199326,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.10096967262085353,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002038,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,-0.02585173066705465,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0036149,ChIP-seq:CTCF,RNA-seq,0.002336735093135826,24.0,ChIP-seq:CTCF x RNA-seq
UBERON:0036149,ChIP-seq:CTCF,ChIP-seq:POLR2A,0.07231532392047701,6.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
UBERON:0036149,ChIP-seq:CTCF,ChIP-seq:POLR2AphosphoS5,0.06617083372893157,9.0,ChIP-seq:CTCF x ChIP-seq:POLR2AphosphoS5
UBERON:0036149,ChIP-seq:CTCF,ChIP-seq:EP300,-0.019583155711491905,3.0,ChIP-seq:CTCF x ChIP-seq:EP300
UBERON:0036149,RNA-seq,ChIP-seq:CTCF,0.0002596357794287969,24.0,ChIP-seq:CTCF x RNA-seq
UBERON:0036149,RNA-seq,ChIP-seq:POLR2A,0.01240116889987673,16.0,ChIP-seq:POLR2A x RNA-seq
UBERON:0036149,RNA-seq,ChIP-seq:POLR2AphosphoS5,-0.001703609746915323,24.0,ChIP-seq:POLR2AphosphoS5 x RNA-seq
UBERON:0036149,RNA-seq,ChIP-seq:EP300,-0.0059334770776331425,8.0,ChIP-seq:EP300 x RNA-seq
UBERON:0036149,ChIP-seq:POLR2A,ChIP-seq:CTCF,0.1439558999373181,6.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
UBERON:0036149,ChIP-seq:POLR2A,RNA-seq,0.019474000181126765,16.0,ChIP-seq:POLR2A x RNA-seq
UBERON:0036149,ChIP-seq:POLR2A,ChIP-seq:POLR2AphosphoS5,-0.054289914943553785,6.0,ChIP-seq:POLR2A x ChIP-seq:POLR2AphosphoS5
UBERON:0036149,ChIP-seq:POLR2A,ChIP-seq:EP300,0.0018406659364700317,2.0,ChIP-seq:EP300 x ChIP-seq:POLR2A
UBERON:0036149,ChIP-seq:POLR2AphosphoS5,ChIP-seq:CTCF,0.03562358870889225,9.0,ChIP-seq:CTCF x ChIP-seq:POLR2AphosphoS5
UBERON:0036149,ChIP-seq:POLR2AphosphoS5,RNA-seq,0.006342005188136657,24.0,ChIP-seq:POLR2AphosphoS5 x RNA-seq
UBERON:0036149,ChIP-seq:POLR2AphosphoS5,ChIP-seq:POLR2A,0.04082276707603816,6.0,ChIP-seq:POLR2A x ChIP-seq:POLR2AphosphoS5
UBERON:0036149,ChIP-seq:POLR2AphosphoS5,ChIP-seq:EP300,0.03290776411692303,3.0,ChIP-seq:EP300 x ChIP-seq:POLR2AphosphoS5
UBERON:0036149,ChIP-seq:EP300,ChIP-seq:CTCF,0.02280613627567543,3.0,ChIP-seq:CTCF x ChIP-seq:EP300
UBERON:0036149,ChIP-seq:EP300,RNA-seq,-0.019276046101225103,8.0,ChIP-seq:EP300 x RNA-seq
UBERON:0036149,ChIP-seq:EP300,ChIP-seq:POLR2A,-0.0034793253455843304,2.0,ChIP-seq:EP300 x ChIP-seq:POLR2A
UBERON:0036149,ChIP-seq:EP300,ChIP-seq:POLR2AphosphoS5,0.2662181545186926,3.0,ChIP-seq:EP300 x ChIP-seq:POLR2AphosphoS5
UBERON:0001871,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.0037877046196274668,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0001871,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,0.04025113218008204,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0001871,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.22800266547281234,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0001871,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.08595656290232578,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K27ac,ChIP-seq:H3K9ac,0.2563416910171509,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.01187435311547826,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K27ac,RNA-seq,-0.010456327314050192,4.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0001871,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.010043591758386688,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0001871,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.04841068678317552,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0001871,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.010077408754109035,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0001871,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.02714844667744414,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,-0.0038831448554992667,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.1625790890682949,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K27me3,RNA-seq,0.0013831623064340971,4.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0001871,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.04967979795258978,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0001871,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.03496412248646765,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0001871,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.016474678379590393,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0001871,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.02308489988061869,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,0.025085511803627017,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.07549010685990366,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K36me3,RNA-seq,-0.042731841125327054,4.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0001871,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.22512401260944626,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0001871,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.010131720173565638,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0001871,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.024348865798179138,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0001871,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,-0.06111097600415488,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,-0.004729293733835221,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.04276169108205967,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K4me1,RNA-seq,-0.019937079956000386,4.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0001871,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.04385652860499317,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.03251207774946455,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.018796034474322137,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.07766106602598409,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0001871,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.3323953580856323,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.06747595522176014,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K4me3,RNA-seq,-0.004487448864871641,4.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0001871,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.23704831866744142,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,0.009603000445172965,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,0.03797139227390289,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,-0.00687733713964947,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.3713824604159204,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0001871,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,0.001862333878205065,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9ac,RNA-seq,-0.0172388054620239,2.0,ChIP-seq:H3K9ac x RNA-seq
UBERON:0001871,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.026363486921565135,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.15917718065956424,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.0822448822412085,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.03734818332996525,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.0746496383135564,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,-0.005294546559453009,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0001871,ChIP-seq:H3K9me3,RNA-seq,-0.00340868113426147,4.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K27ac,-0.0037455186016441128,4.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K27me3,-0.0025572337188644904,4.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K36me3,-0.03069651287366101,4.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K4me1,-0.018939606229586355,4.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K4me3,0.004588007465631606,4.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K9ac,-0.002905021328479052,2.0,ChIP-seq:H3K9ac x RNA-seq
UBERON:0001871,RNA-seq,ChIP-seq:H3K9me3,-0.009219829208908206,4.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0000473,DNase-seq,ChIP-seq:CTCF,0.05242010853648964,6.0,ChIP-seq:CTCF x DNase-seq
UBERON:0000473,DNase-seq,polyA plus RNA-seq,0.014993130295049575,3.0,DNase-seq x polyA plus RNA-seq
UBERON:0000473,DNase-seq,RNA-seq,0.04154255300760269,12.0,DNase-seq x RNA-seq
UBERON:0000473,DNase-seq,ChIP-seq:POLR2A,0.004047803711472897,3.0,ChIP-seq:POLR2A x DNase-seq
UBERON:0000473,ChIP-seq:CTCF,DNase-seq,0.024844497827288398,6.0,ChIP-seq:CTCF x DNase-seq
UBERON:0000473,ChIP-seq:CTCF,polyA plus RNA-seq,0.007738117027495588,2.0,ChIP-seq:CTCF x polyA plus RNA-seq
UBERON:0000473,ChIP-seq:CTCF,RNA-seq,0.027390838116407395,8.0,ChIP-seq:CTCF x RNA-seq
UBERON:0000473,ChIP-seq:CTCF,ChIP-seq:POLR2A,0.13865804724525987,2.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
UBERON:0000473,polyA plus RNA-seq,DNase-seq,-0.00036003352058642385,3.0,DNase-seq x polyA plus RNA-seq
UBERON:0000473,polyA plus RNA-seq,ChIP-seq:CTCF,0.007070660682431623,2.0,ChIP-seq:CTCF x polyA plus RNA-seq
UBERON:0000473,polyA plus RNA-seq,RNA-seq,0.08022412349196043,4.0,RNA-seq x polyA plus RNA-seq
UBERON:0000473,polyA plus RNA-seq,ChIP-seq:POLR2A,0.005275580182410124,1.0,ChIP-seq:POLR2A x polyA plus RNA-seq
UBERON:0000473,RNA-seq,DNase-seq,0.014211535126509904,12.0,DNase-seq x RNA-seq
UBERON:0000473,RNA-seq,ChIP-seq:CTCF,0.01662861022586916,8.0,ChIP-seq:CTCF x RNA-seq
UBERON:0000473,RNA-seq,polyA plus RNA-seq,0.10615514363561357,4.0,RNA-seq x polyA plus RNA-seq
UBERON:0000473,RNA-seq,ChIP-seq:POLR2A,0.010416712154421887,4.0,ChIP-seq:POLR2A x RNA-seq
