file_id,assay,modality_coarse,tissue_strict,biosample_type,dataset,w_norm,w_gain_norm,bias,bias_effective
CNhs12205_P,CAGE,CAGE,cd34+ progenitors,primary cell,fantom5,5.307662492300637,16.262628425437818,0.02899339236319065,6.023161100170134
CNhs12205_M,CAGE,CAGE,cd34+ progenitors,primary cell,fantom5,5.443060276238856,18.18446926269399,0.033652376383543015,5.558185560728204
CNhs12553_P,CAGE,CAGE,"cd34+ stem cells - adult bone marrow derived, , tech_",primary cell,fantom5,5.50212721133051,19.72179245022602,0.041698701679706573,6.34455581042036
CNhs12553_M,CAGE,CAGE,"cd34+ stem cells - adult bone marrow derived, , tech_",primary cell,fantom5,5.738375817693636,21.620299638016853,0.007987073622643948,5.596121713174982
CNhs10853_P,CAGE,CAGE,cd4+ t cells,primary cell,fantom5,5.3604542322095,15.569302628915711,0.0367974191904068,5.5885675885291874
CNhs10853_M,CAGE,CAGE,cd4+ t cells,primary cell,fantom5,5.657679092811459,18.236926756596265,0.029725918546319008,5.311845999269375
CNhs13203_P,CAGE,CAGE,cd4+cd25+cd45ra+ naive regulatory t cells expanded,primary cell,fantom5,5.270477159163439,17.622187921808415,0.04338662326335907,5.602930759743708
CNhs13203_M,CAGE,CAGE,cd4+cd25+cd45ra+ naive regulatory t cells expanded,primary cell,fantom5,5.486953142023974,19.756638888028245,0.02367623709142208,4.913474485595099
CNhs13235_P,CAGE,CAGE,cd4+cd25+cd45ra+ naive regulatory t cells,primary cell,fantom5,4.901338662470206,14.664629281533243,0.02924855798482895,4.989508284097659
CNhs13235_M,CAGE,CAGE,cd4+cd25+cd45ra+ naive regulatory t cells,primary cell,fantom5,4.9948395664620655,16.610801378067542,0.017554109916090965,4.4236053268454265
CNhs13204_P,CAGE,CAGE,cd4+cd25+cd45ra- memory regulatory t cells expanded,primary cell,fantom5,5.487165602417763,17.77991459368929,0.04707733169198036,5.836166597937822
CNhs13204_M,CAGE,CAGE,cd4+cd25+cd45ra- memory regulatory t cells expanded,primary cell,fantom5,5.741088189300842,20.07542139048551,0.03570409119129181,5.243665812430787
CNhs13195_P,CAGE,CAGE,cd4+cd25+cd45ra- memory regulatory t cells,primary cell,fantom5,4.971817445870928,15.474144426061653,0.04057896137237549,4.992579699850434
CNhs13195_M,CAGE,CAGE,cd4+cd25+cd45ra- memory regulatory t cells,primary cell,fantom5,5.151545116909973,17.51436853211299,0.030218271538615227,4.538234683735509
CNhs13202_P,CAGE,CAGE,cd4+cd25-cd45ra+ naive conventional t cells expanded,primary cell,fantom5,5.321815151675824,17.677966630318533,0.045159872621297836,5.6142189867581545
CNhs13202_M,CAGE,CAGE,cd4+cd25-cd45ra+ naive conventional t cells expanded,primary cell,fantom5,5.497882104666536,19.53493795638016,0.023448076099157333,5.019383653238107
CNhs13205_P,CAGE,CAGE,cd4+cd25-cd45ra+ naive conventional t cells,primary cell,fantom5,4.843986108157756,14.922203132214573,0.041435014456510544,4.790639762671225
CNhs13205_M,CAGE,CAGE,cd4+cd25-cd45ra+ naive conventional t cells,primary cell,fantom5,4.990230524531055,16.827466572301066,0.02772158570587635,4.312650440942592
CNhs13215_P,CAGE,CAGE,cd4+cd25-cd45ra- memory conventional t cells expanded,primary cell,fantom5,5.274923059716652,17.70017306578401,0.04718869924545288,5.40660678137289
CNhs13215_M,CAGE,CAGE,cd4+cd25-cd45ra- memory conventional t cells expanded,primary cell,fantom5,5.440196927941275,19.683110809303734,0.03265418857336044,4.632940453903229
CNhs13237_P,CAGE,CAGE,cd4+cd25-cd45ra- memory conventional t cells,primary cell,fantom5,5.19846854478035,15.673704115008464,0.034873753786087036,5.141962309704575
CNhs13237_M,CAGE,CAGE,cd4+cd25-cd45ra- memory conventional t cells,primary cell,fantom5,5.273228130432963,17.53401199550163,0.019725102931261063,4.6349780523729205
CNhs12176_P,CAGE,CAGE,"cd8+ t cells (pluriselect), , donation1",primary cell,fantom5,5.469844733140558,17.77240962018117,0.04132978990674019,5.851207556727007
CNhs12176_M,CAGE,CAGE,"cd8+ t cells (pluriselect), , donation1",primary cell,fantom5,5.667007812013846,20.27226733177474,0.022889047861099243,5.023716777008069
CNhs12178_P,CAGE,CAGE,"cd8+ t cells (pluriselect), , donation2",primary cell,fantom5,5.232120572806327,15.762561747826606,0.022966649383306503,5.605868554515119
CNhs12178_M,CAGE,CAGE,"cd8+ t cells (pluriselect), , donation2",primary cell,fantom5,5.220527974373561,17.78109291991683,0.004335066769272089,4.80871906334896
CNhs12180_P,CAGE,CAGE,"cd8+ t cells (pluriselect), , donation3",primary cell,fantom5,5.2309084291498005,15.281548447523328,0.016503578051924706,5.772487476993309
CNhs12180_M,CAGE,CAGE,"cd8+ t cells (pluriselect), , donation3",primary cell,fantom5,5.185279159975208,17.4335176552393,-0.00029711658135056496,4.95822266551701
CNhs10854_P,CAGE,CAGE,cd8+ t cells,primary cell,fantom5,5.4524916788156235,15.21709365081579,0.03398216515779495,5.664509331849004
CNhs10854_M,CAGE,CAGE,cd8+ t cells,primary cell,fantom5,5.733832494234688,17.89527400989721,0.033022694289684296,5.341554287795484
CNhs12341_P,CAGE,CAGE,cardiac myocyte,primary cell,fantom5,5.736592511215243,19.76336000084164,0.013871115632355213,6.8304280321837645
CNhs12341_M,CAGE,CAGE,cardiac myocyte,primary cell,fantom5,5.8954932514664735,20.107405096469588,0.03136228770017624,6.535381997824961
